id,name,size,sizeUnit,category,brand,images,level1,level2,designChanges
1066,SPRITE 500 ML RGB,0.5,l,SSD,SPRITE,https://services.traxretail.com/images/traxus/ccza/Product_Images/1077/original,SSD,https://services.traxretail.com/images/traxus/6/original,
3705,Sprite Great Lemon Lime Can 400 ml,400.0,ml,SSD,SPRITE,https://services.traxretail.com/images/traxus/ccza/Product_Images/3705/Front20190326145858/original,SSD,https://services.traxretail.com/images/traxus/6/original,
4064,Sprite Lemon Lime Flavored Bottle 1.5 l,1.5,l,SSD,SPRITE,https://services.traxretail.com/images/traxus/ccza/Product_Images/4064/Front20190509162705/original,SSD,https://services.traxretail.com/images/traxus/6/original,
1426,Sprite Regular 440ml Pet,440.0,ml,SSD,SPRITE,https://services.traxretail.com/images/traxus/ccza/Product_Images/9032/original,SSD,https://services.traxretail.com/images/traxus/6/original,
2946,Sprite Sparkling Lemon Lime & Cucumber 2L,2.0,l,SSD,SPRITE,https://services.traxretail.com/images/traxus/ccza/Product_Images/2946/Front20180809132438/original,SSD,https://services.traxretail.com/images/traxus/6/original,
2944,Sprite Sparkling Lemon Lime & Cucumber 300 Ml,300.0,ml,SSD,SPRITE,https://services.traxretail.com/images/traxus/ccza/Product_Images/2944/Front20180809132438/original,SSD,https://services.traxretail.com/images/traxus/6/original,
2945,Sprite Sparkling Lemon Lime & Cucumber 440 Ml,440.0,ml,SSD,SPRITE,https://services.traxretail.com/images/traxus/ccza/Product_Images/2945/Front20180809132438/original,SSD,https://services.traxretail.com/images/traxus/6/original,
1477,Sprite Sparkling Lemon Lime 250ml,250.0,ml,SSD,SPRITE,https://services.traxretail.com/images/traxus/ccza/Product_Images/4b3bf982-ae6f-44c0-9ce2-e03107b13e8b/df288a70-04c3-11e8-9510-a756dc31d470/original,SSD,https://services.traxretail.com/images/traxus/6/original,
3015,Sprite Sparkling Lemon Lime Can 300 ml,300.0,ml,SSD,SPRITE,https://services.traxretail.com/images/traxus/ccza/Product_Images/3015/Front20180903143630/original,SSD,https://services.traxretail.com/images/traxus/6/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/3015/dvc/Front20190326151546/original
3016,Sprite Sparkling Lemon Lime Wrap Plastic Can Pack 6 x 300 ml,300.0,ml,SSD,SPRITE,https://services.traxretail.com/images/traxus/ccza/Product_Images/3016/Front20180903143630/original,SSD,https://services.traxretail.com/images/traxus/6/original,
560,SPRITE ZERO 2 LT PET,2.0,l,SSD,SPRITE ZERO,https://services.traxretail.com/images/traxus/ccza/Product_Images/570/original,SSD,https://services.traxretail.com/images/traxus/6/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/560/dvc/Front20190501173833/original
559,SPRITE ZERO 330 ML CAN,0.33,l,SSD,SPRITE ZERO,https://services.traxretail.com/images/traxus/ccza/Product_Images/569/original,SSD,https://services.traxretail.com/images/traxus/6/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/SPRITEZERO330MLCAN_24012018/1a354540-04c4-11e8-9510-a756dc31d470/original
1435,Sprite Zero 440ml Pet,440.0,ml,SSD,SPRITE ZERO,https://services.traxretail.com/images/traxus/ccza/Product_Images/9068/original,SSD,https://services.traxretail.com/images/traxus/6/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/179/Front20180911164210/original
3229,Sprite Zero Bottle 1.25 l,1.25,l,SSD,SPRITE ZERO,https://services.traxretail.com/images/traxus/ccza/Product_Images/3229/Front20181123105909/original,SSD,https://services.traxretail.com/images/traxus/6/original,
3230,Sprite Zero Bottle 1.5 l,1.5,l,SSD,SPRITE ZERO,https://services.traxretail.com/images/traxus/ccza/Product_Images/3230/Front20181123105909/original,SSD,https://services.traxretail.com/images/traxus/6/original,
3231,Sprite Zero Bottle 600 ml,600.0,ml,SSD,SPRITE ZERO,https://services.traxretail.com/images/traxus/ccza/Product_Images/3231/Front20181123105909/original,SSD,https://services.traxretail.com/images/traxus/6/original,
3014,Sprite Zero Can 300 ml,300.0,ml,SSD,SPRITE ZERO,https://services.traxretail.com/images/traxus/ccza/Product_Images/3014/Front20180903143630/original,SSD,https://services.traxretail.com/images/traxus/6/original,
2879,Sprite Zero Cans 6 x 330 ml,0.33,l,SSD,SPRITE ZERO,https://services.traxretail.com/images/traxus/ccza/Product_Images/2879/Front20180809061407/original,SSD,https://services.traxretail.com/images/traxus/6/original,
4063,Sprite Zero Lemonade Flavored Bottle 500 ml,500.0,ml,SSD,SPRITE ZERO,https://services.traxretail.com/images/traxus/ccza/Product_Images/4063/Front20190509162705/original,SSD,https://services.traxretail.com/images/traxus/6/original,
1448,Stoney 300ml PET,300.0,ml,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/9120/original,SSD,https://services.traxretail.com/images/traxus/3/original,
1406,Stoney 330ml Pet,0.33,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/8348/original,SSD,https://services.traxretail.com/images/traxus/3/original,
3013,Stoney Classic Ginger Beer Can 300 ml,300.0,ml,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3013/Front20180903143630/original,SSD,https://services.traxretail.com/images/traxus/3/original,
3019,Stoney Classic Ginger Beer Can 400 ml,400.0,ml,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3019/Front20180903143630/original,SSD,https://services.traxretail.com/images/traxus/3/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/3019/dvc/Front20190326151647/original
3023,Stoney Extra Kwetsa Ginger Beer Bottle 2 l,2000.0,ml,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3023/Front20180903143631/original,SSD,https://services.traxretail.com/images/traxus/3/original,
3021,Stoney Extra Kwetsa Ginger Beer Can 400 ml,400.0,ml,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3021/Front20180903143631/original,SSD,https://services.traxretail.com/images/traxus/3/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/3021/dvc/Front20190326151715/original
584,STONEY GINGER BEER 1 LT PET,1.0,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/594/original,SSD,https://services.traxretail.com/images/traxus/3/original,
585,STONEY GINGER BEER 1.5 LT REFPET,1.5,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/595/original,SSD,https://services.traxretail.com/images/traxus/3/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/585/dvc/Front20190430175845/original
586,STONEY GINGER BEER 2 LT PET,2.0,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/596/original,SSD,https://services.traxretail.com/images/traxus/3/original,
587,STONEY GINGER BEER 2.25 LT PET,2.25,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/597/original,SSD,https://services.traxretail.com/images/traxus/3/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/6886/original
579,STONEY GINGER BEER 300 ML RGB,0.3,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/589/original,SSD,https://services.traxretail.com/images/traxus/3/original,
580,STONEY GINGER BEER 330 ML CAN,0.33,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/590/original,SSD,https://services.traxretail.com/images/traxus/3/original,
1469,Stoney Ginger Beer 330ml 6Pack,330.0,ml,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/fe226261-d56d-42c3-84a3-f8823fd64cd3/cf02a130-04c3-11e8-9510-a756dc31d470/original,SSD,https://services.traxretail.com/images/traxus/3/original,
581,STONEY GINGER BEER 440 ML CAN,0.44,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/591/original,SSD,https://services.traxretail.com/images/traxus/3/original,
582,STONEY GINGER BEER 500 ML PET,0.5,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/592/original,SSD,https://services.traxretail.com/images/traxus/3/original,
583,STONEY GINGER BEER 500 ML RGB,0.5,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/593/original,SSD,https://services.traxretail.com/images/traxus/3/original,
3669,Stoney Ginger Beer Classic Container Plastic 1.5l,1.5,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3669/Front20190318091718/original,SSD,https://services.traxretail.com/images/traxus/3/original,
3670,Stoney Ginger Beer No Sugar Container Plastic 1.5l,1.5,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3670/Front20190318091718/original,SSD,https://services.traxretail.com/images/traxus/3/original,
2568,Stoney Ginger Beer Zero 2.25L Pet,2.25,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/2568/Front20180622123646/original,SSD,https://services.traxretail.com/images/traxus/3/original,
1436,Stoney Regular 440ml Pet,440.0,ml,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/9072/original,SSD,https://services.traxretail.com/images/traxus/3/original,
1403,Stoney Zero 440ml Can,0.44,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/8336/original,SSD,https://services.traxretail.com/images/traxus/3/original,
1402,Stoney Zero 500ml Pet,0.5,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/8332/original,SSD,https://services.traxretail.com/images/traxus/3/original,
1088,STONEY ZERO GINGER BEER 2 LT PET,2.0,l,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/1119/original,SSD,https://services.traxretail.com/images/traxus/3/original,
3020,Stoney Zero Sugar Ginger Beer Can 400 ml,400.0,ml,SSD,STONEY,https://services.traxretail.com/images/traxus/ccza/Product_Images/3020/Front20180903143631/original,SSD,https://services.traxretail.com/images/traxus/3/original,
549,TAB 1 LT PET,1.0,l,SSD,TAB,https://services.traxretail.com/images/traxus/ccza/Product_Images/559/original,SSD,https://services.traxretail.com/images/traxus/4/original,
550,TAB 2 LT PET,2.0,l,SSD,TAB,https://services.traxretail.com/images/traxus/ccza/Product_Images/560/original,SSD,https://services.traxretail.com/images/traxus/4/original,
2566,TAB 2.25L Pet,2.25,l,SSD,TAB,https://services.traxretail.com/images/traxus/ccza/Product_Images/2566/Front20180622123646/original,SSD,https://services.traxretail.com/images/traxus/4/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/177/Front20180809115952/original
547,TAB 200 ML CAN,0.2,l,SSD,TAB,https://services.traxretail.com/images/traxus/ccza/Product_Images/557/original,SSD,https://services.traxretail.com/images/traxus/4/original,
548,TAB 330 ML CAN,0.33,l,SSD,TAB,https://services.traxretail.com/images/traxus/ccza/Product_Images/558/original,SSD,https://services.traxretail.com/images/traxus/4/original,
1069,TAB 6 PK 200 ML CAN,0.2,l,SSD,TAB,https://services.traxretail.com/images/traxus/ccza/Product_Images/1083/original,SSD,https://services.traxretail.com/images/traxus/4/original,
3232,Tab Caffeine Free Soft Drink Can 300 ml,300.0,ml,SSD,TAB,https://services.traxretail.com/images/traxus/ccza/Product_Images/3232/Front20181123105909/original,SSD,https://services.traxretail.com/images/traxus/4/original,
1470,Tab Can 330ml 6Pack,330.0,ml,SSD,TAB,https://services.traxretail.com/images/traxus/ccza/Product_Images/b783459a-b61b-4466-8534-2b5e3284acb8/d0f3c2d0-04c3-11e8-bcf1-9115570bbcaf/original,SSD,https://services.traxretail.com/images/traxus/4/original,
907,TSITSIKAMMA SPARKLING BERRY 500ML PET,0.5,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/917/original,,,
904,TSITSIKAMMA SPARKLING LEMON 500ML PET,0.5,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/914/original,,,
905,TSITSIKAMMA SPARKLING LITCHI 500ML PET,0.5,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/915/original,,,
903,TSITSIKAMMA SPARKLING MARULA 500ML PET,0.5,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/913/original,,,
906,TSITSIKAMMA SPARKLING NAARTJIE 500ML PET,0.5,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/916/original,,,
768,TSITSIKAMMA SPARKLING UNFLAVOURED WATER 1L PET,1.0,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/778/original,,,
902,TSITSIKAMMA SPARKLING UNFLAVOURED WATER 500ML PET,0.5,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/912/original,,,
948,TSITSIKAMMA STILL UNFLAVOURED 750ML PET,0.75,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/959/original,,,
767,TSITSIKAMMA STILL UNFLAVOURED WATER 1L PET,1.0,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/777/original,,,
901,TSITSIKAMMA STILL UNFLAVOURED WATER 500ML PET,0.5,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/911/original,,,
933,TSITSIKAMMA STILL UNFLAVOURED WATER 5L BOTTLE,5.0,l,WATER,TSITSIKAMMA,https://services.traxretail.com/images/traxus/ccza/Product_Images/944/original,,,
596,TWIST GRANADILLA 1.5 LT REFPET,1.5,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/606/original,SSD,https://services.traxretail.com/images/traxus/7/original,
597,TWIST GRANADILLA 2 LT PET,2.0,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/607/original,SSD,https://services.traxretail.com/images/traxus/7/original,
593,TWIST GRANADILLA 330 ML CAN,0.33,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/603/original,SSD,https://services.traxretail.com/images/traxus/7/original,
1439,Twist Granadilla 440ml Pet,440.0,ml,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/9084/original,SSD,https://services.traxretail.com/images/traxus/7/original,
594,TWIST GRANADILLA 500 ML PET,0.5,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/604/original,SSD,https://services.traxretail.com/images/traxus/7/original,
595,TWIST GRANADILLA 500 ML RGB,0.5,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/605/original,SSD,https://services.traxretail.com/images/traxus/7/original,
3706,Twist Granadilla Can 300 ml,300.0,ml,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/3706/Front20190326150024/original,SSD,https://services.traxretail.com/images/traxus/7/original,
1478,Twist Granadilla can 330ml 6pack,330.0,ml,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/6e073445-a32a-461c-e4bf-aca688a5a698/e111bcd0-04c3-11e8-bcf1-9115570bbcaf/original,SSD,https://services.traxretail.com/images/traxus/7/original,
591,TWIST LEMON 1.5 LT REFPET,1.5,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/601/original,SSD,https://services.traxretail.com/images/traxus/7/original,
592,TWIST LEMON 2 LT PET,2.0,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/602/original,SSD,https://services.traxretail.com/images/traxus/7/original,
588,TWIST LEMON 330 ML CAN,0.33,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/598/original,SSD,https://services.traxretail.com/images/traxus/7/original,
1438,Twist Lemon 440ml Pet,440.0,ml,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/9080/original,SSD,https://services.traxretail.com/images/traxus/7/original,
590,TWIST LEMON 500 ML RGB,0.5,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/600/original,SSD,https://services.traxretail.com/images/traxus/7/original,
1479,Twist Lemon flavoured drink 330ml can 6Pack,330.0,ml,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/291b2bb6-f78f-424a-efc7-ff6ddf69a8c3/e3305710-04c3-11e8-b487-35f72565ec2d/original,SSD,https://services.traxretail.com/images/traxus/7/original,https://services.traxretail.com/images/traxus/ccza/Product_Images/1479/dvc/Front20190429201811/original
3603,Twist Sparkling Drink Lemon Flavoured Can 300 ml,0.3,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/3603/Front20190225003511/original,SSD,https://services.traxretail.com/images/traxus/7/original,
4204,Twist Sparkling Drink Lemon Flavoured Wrap Plastic 6 Pack x 300 ml,0.3,l,SSD,TWIST,https://services.traxretail.com/images/traxus/ccza/Product_Images/4204/Front20190611015314/original,SSD,https://services.traxretail.com/images/traxus/7/original,
981,TWIZZA APPLE 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/992/original,,,
982,TWIZZA APPLE 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/993/original,,,
979,TWIZZA COLA DIET 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/990/original,,,
950,TWIZZA CREME SODA 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/961/original,,,
968,TWIZZA CREME SODA 330ML PET,0.33,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/979/original,,,
1079,TWIZZA CREME SODA 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/1109/original,,,
951,TWIZZA GINGER BEER 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/962/original,,,
969,TWIZZA GINGER BEER 330ML PET,0.33,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/980/original,,,
960,TWIZZA GINGER BEER 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/971/original,,,
952,TWIZZA GRANADILLA 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/963/original,,,
970,TWIZZA GRANADILLA 330ML PET,0.33,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/981/original,,,
961,TWIZZA GRANADILLA 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/972/original,,,
956,TWIZZA GRAPE 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/967/original,,,
974,TWIZZA GRAPE 330ML PET,0.33,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/985/original,,,
965,TWIZZA GRAPE 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/976/original,,,
984,TWIZZA IRON BREW 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/995/original,,,
985,TWIZZA IRON BREW 330ML PET,0.33,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/996/original,,,
986,TWIZZA IRON BREW 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/997/original,,,
957,TWIZZA LEMON LIME 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/968/original,,,
975,TWIZZA LEMON LIME 330ML PET,0.33,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/986/original,,,
966,TWIZZA LEMON LIME 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/977/original,,,
953,TWIZZA LEMONADE 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/964/original,,,
962,TWIZZA LEMONADE 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/973/original,,,
980,TWIZZA LEMONADE LITE 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/991/original,,,
954,TWIZZA ORANGE 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/965/original,,,
972,TWIZZA ORANGE 330ML PET,0.33,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/983/original,,,
963,TWIZZA ORANGE 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/974/original,,,
976,TWIZZA PINEAPPLE 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/987/original,,,
977,TWIZZA PINEAPPLE 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/988/original,,,
955,TWIZZA RASPBERRY 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/966/original,,,
973,TWIZZA RASPBERRY 330ML PET,0.33,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/984/original,,,
949,TWIZZA REGULAR COLA 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/960/original,,,
959,TWIZZA REGULAR COLA 500ML PET,0.5,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/970/original,,,
958,TWIZZA SODA WATER 2LT PET,2.0,l,SSD,Twizza,https://services.traxretail.com/images/traxus/ccza/Product_Images/969/original,,,
1471,Valpre Sparkling 500ml 6Pack,500.0,ml,WATER,VALPRE,https://services.traxretail.com/images/traxus/ccza/Product_Images/640ddf71-92ab-4a5d-c38c-4657c86a91c9/d2b6a880-04c3-11e8-b487-35f72565ec2d/original,WATER,https://services.traxretail.com/images/traxus/8/original,
623,VALPRE SPARKLING UNFLAVOURED WATER 1 LT PET,1.0,l,WATER,VALPRE,https://services.traxretail.com/images/traxus/ccza/Product_Images/633/original,WATER,https://services.traxretail.com/images/traxus/8/original,
622,VALPRE SPARKLING UNFLAVOURED WATER 500 ML PET,0.5,l,WATER,VALPRE,https://services.traxretail.com/images/traxus/ccza/Product_Images/632/original,WATER,https://services.traxretail.com/images/traxus/8/original,
3699,Valpre Spring Water Sparkling Glass Bottle 350 ml,350.0,ml,WATER,VALPRE,https://services.traxretail.com/images/traxus/ccza/Product_Images/3699/Front20190319085810/original,WATER,https://services.traxretail.com/images/traxus/8/original,
3701,Valpre Spring Water Sparkling Glass Bottle 750 ml,750.0,ml,WATER,VALPRE,https://services.traxretail.com/images/traxus/ccza/Product_Images/3701/Front20190319085810/original,WATER,https://services.traxretail.com/images/traxus/8/original,
3700,Valpre Spring Water Still Glass Bottle 350 ml,350.0,ml,WATER,VALPRE,https://services.traxretail.com/images/traxus/ccza/Product_Images/3700/Front20190319085810/original,WATER,https://services.traxretail.com/images/traxus/8/original,
3702,Valpre Spring Water Still Glass Bottle 750 ml,750.0,ml,WATER,VALPRE,https://services.traxretail.com/images/traxus/ccza/Product_Images/3702/Front20190319085810/original,WATER,https://services.traxretail.com/images/traxus/8/original,
621,VALPRE STILL UNFLAVOURED WATER 1.5 LT PET,1.5,l,WATER,VALPRE,https://services.traxretail.com/images/traxus/ccza/Product_Images/631/original,WATER,https://services.traxretail.com/images/traxus/8/original,
620,VALPRE STILL UNFLAVOURED WATER 500 ML PET,0.5,l,WATER,VALPRE,https://services.traxretail.com/images/traxus/ccza/Product_Images/630/original,WATER,https://services.traxretail.com/images/traxus/8/original,
1472,Valpre Still Water 500ml 6Pack,500.0,ml,WATER,VALPRE,https://services.traxretail.com/images/traxus/ccza/Product_Images/4b053fb8-5f1d-478f-aaac-8852345a1032/d50ec950-04c3-11e8-9c8c-598085ed983b/original,WATER,https://services.traxretail.com/images/traxus/8/original,
1261,1.5L bread,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6539/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
2572,1500ml RGB STOP SIGN R11,,,POS,ONE BRAND,https://services.traxretail.com/images/traxus/ccza/Product_Images/2572/Front20180717140151/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/137/20160918152706/original,
1455,1500ml Rpet_R10,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/10154/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1454,1500ml Rpet_R12,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/10152/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1269,440ml_chiproll,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6443/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1271,440ml_pie,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6451/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
2574,500ml RGB - Assorted Pie _ PR,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/2574/Front20180726132626/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1451,500ml RGB STOP SIGN R6,,,POS,ONE BRAND,https://services.traxretail.com/images/traxus/ccza/Product_Images/9143/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/137/20160918152706/original,
1452,500ml RGB STOP SIGN R6 YELLOW,,,POS,ONE BRAND,https://services.traxretail.com/images/traxus/ccza/Product_Images/9175/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/137/20160918152706/original,
1450,500ml RGB STOP SIGN R7,,,POS,ONE BRAND,https://services.traxretail.com/images/traxus/ccza/Product_Images/9135/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/137/20160918152706/original,https://services.traxretail.com/images/traxus/ccza/Dvc_Images/500mlRGBSTOPSIGNR7_04092018/9f64e9a0-3edf-11e8-b569-f7a6f9e723d0/original
1453,500ml RGB STOP SIGN R7 YELLOW,,,POS,ONE BRAND,https://services.traxretail.com/images/traxus/ccza/Product_Images/9183/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/137/20160918152706/original,
1273,500ml_bread(glass,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6459/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1276,500mlPET_bread,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6471/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1278,500mlPET_chiproll,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6479/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1281,500mlPET_hamburger chip,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6491/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1282,500mlPET_pie2,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6495/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1285,500mlRGB_beef burger2,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6507/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1287,500mlRGB_chiproll2,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6515/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
1290,500mlRGB_pie,,,POS,Drinks & Food,https://services.traxretail.com/images/traxus/ccza/Product_Images/6527/original,POS,https://services.traxretail.com/images/traxus/ccza/Brands/63/20180720123154/original,
